scorer,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500
bodyparts,head,head,head,stinger,stinger,stinger
coords,x,y,likelihood,x,y,likelihood
518,1019.1141967773438,476.6995849609375,0.8896088600158691,1006.8756103515625,483.2975769042969,0.8016126751899719
519,1019.4442749023438,477.3162841796875,0.7410054206848145,1006.7874755859375,483.67376708984375,0.6806396245956421
520,1019.3517456054688,477.1907653808594,0.8456360101699829,1007.2681274414062,483.6353759765625,0.7841836810112
521,1019.1663818359375,477.2711486816406,0.8957366347312927,1007.1572875976562,483.7773742675781,0.8875677585601807
522,1019.2171630859375,477.2027893066406,0.9217020869255066,1007.4371337890625,483.5592041015625,0.8988807201385498
523,1019.1697998046875,477.1775207519531,0.9250029921531677,1007.2271728515625,483.40216064453125,0.8785719275474548
524,1019.0206909179688,477.5824890136719,0.8880779147148132,1006.7550659179688,483.5979309082031,0.8415113091468811
525,1018.2689819335938,478.0406799316406,0.8101311922073364,1005.773193359375,483.900634765625,0.8015186190605164
526,1017.8468627929688,478.7911682128906,0.6026829481124878,1005.6644287109375,484.6519470214844,0.5971091389656067
527,1017.5858764648438,479.1170654296875,0.6124444603919983,1005.6874389648438,485.2318420410156,0.6902877688407898
528,1015.9571533203125,480.4620361328125,0.3932657241821289,1005.1813354492188,484.7174987792969,0.6042690873146057
529,1016.1148071289062,480.986328125,0.31995877623558044,1004.8115844726562,484.91180419921875,0.5082292556762695
530,1015.9327392578125,480.32598876953125,0.2536032497882843,1004.3436279296875,484.79449462890625,0.45011624693870544
531,1015.7245483398438,480.1543884277344,0.5530687570571899,1004.4204711914062,485.2630615234375,0.5821936726570129
532,1015.671630859375,480.8363952636719,0.6170677542686462,1004.2808227539062,485.5788269042969,0.6328801512718201
533,1015.7100830078125,480.98162841796875,0.7272109985351562,1004.4705200195312,485.85369873046875,0.6778850555419922
534,1015.4871215820312,480.931640625,0.7933913469314575,1004.7883911132812,485.7477111816406,0.718254804611206
535,1015.8250122070312,480.99530029296875,0.8657909035682678,1005.5287475585938,485.7430725097656,0.8288120627403259
536,1016.5206298828125,481.21478271484375,0.5867848992347717,1005.6942138671875,485.4162902832031,0.6473687291145325
537,1016.572998046875,481.32537841796875,0.3715588450431824,1005.6658325195312,485.2427978515625,0.46192511916160583
538,1016.7100830078125,481.4684143066406,0.5008964538574219,1005.1703491210938,485.92413330078125,0.5468301177024841
539,1016.4981689453125,481.4797058105469,0.6627647876739502,1005.4789428710938,486.12445068359375,0.7094604969024658
540,1016.86669921875,481.4610290527344,0.6423870325088501,1005.2424926757812,485.96368408203125,0.6086146235466003
541,1016.439208984375,481.6551818847656,0.6236780285835266,1005.155029296875,485.56097412109375,0.6028823256492615
542,1016.4842529296875,481.77093505859375,0.3053353428840637,1004.579833984375,485.54437255859375,0.3291376531124115
543,1016.1430053710938,482.0516052246094,0.13592129945755005,1004.4196166992188,485.1609802246094,0.1884327530860901
544,1016.3126831054688,482.42578125,0.28110483288764954,1004.1929931640625,485.21728515625,0.33940252661705017
545,1016.3579711914062,482.5506591796875,0.20253707468509674,1003.466552734375,484.83642578125,0.2179027497768402
546,1016.6589965820312,482.16259765625,0.3175044655799866,1003.578369140625,484.5948181152344,0.4244407117366791
547,1016.6752319335938,482.0614318847656,0.46088653802871704,1003.575927734375,484.6331787109375,0.5578287839889526
548,1016.5608520507812,481.9309387207031,0.31998518109321594,1003.778564453125,484.5782470703125,0.33192089200019836
549,1016.5235595703125,482.00592041015625,0.2519042491912842,1004.6555786132812,484.3066101074219,0.3633296489715576
550,1016.3704833984375,482.0434265136719,0.40067049860954285,1005.4031372070312,484.5260925292969,0.6131011843681335
551,1016.0423583984375,482.1078796386719,0.41751837730407715,1005.5247192382812,484.7848205566406,0.5922847390174866
552,1016.3095092773438,482.42071533203125,0.6336548328399658,1005.1325073242188,484.99853515625,0.7688465118408203
553,1016.2206420898438,482.8865661621094,0.5368712544441223,1004.8262939453125,485.14569091796875,0.6949632167816162
554,1014.542236328125,483.8878173828125,0.43379777669906616,1004.066650390625,485.8085021972656,0.4680747389793396
555,1013.2548828125,484.847900390625,0.5199938416481018,1003.11083984375,485.80645751953125,0.33893516659736633
556,1012.85302734375,484.9455261230469,0.30717945098876953,1002.3660888671875,485.0844421386719,0.11315242201089859
557,1012.5780639648438,484.3292236328125,0.011482714675366879,1001.3787841796875,483.4601135253906,0.003247407963499427
558,1008.8311157226562,484.2242126464844,0.015659259632229805,995.0960693359375,480.81488037109375,0.011709828861057758
559,1008.5607299804688,484.62030029296875,0.0838044211268425,986.7933349609375,481.57684326171875,0.09620596468448639
560,1008.3375854492188,484.991455078125,0.06963319331407547,993.9968872070312,481.3866271972656,0.04635036364197731
561,1008.4385375976562,485.31634521484375,0.17984212934970856,987.045654296875,481.66973876953125,0.09712880104780197
562,1007.288818359375,485.14263916015625,0.30269989371299744,985.8059692382812,481.643798828125,0.12356636673212051
563,1006.6857299804688,484.8943176269531,0.028746917843818665,993.5411987304688,481.9884033203125,0.005560203455388546
564,1006.014892578125,485.1959228515625,0.004504228476434946,994.0580444335938,482.1782531738281,0.0008772713481448591
565,1005.0120849609375,485.48614501953125,0.003096614498645067,930.9906616210938,682.7142333984375,0.0010953590972349048
566,1004.8648681640625,485.31207275390625,0.007007377687841654,994.608154296875,481.907958984375,0.001401615096256137
567,1003.62841796875,484.8953552246094,0.011283264495432377,993.52734375,481.767578125,0.002339765429496765
568,1002.5841064453125,484.52020263671875,0.007774600759148598,988.1220703125,482.6153564453125,0.0012911397498100996
569,998.75732421875,484.752197265625,0.02771618403494358,983.2515258789062,481.6085205078125,0.004831333179026842
570,996.3590087890625,484.2795715332031,0.17591062188148499,979.1954345703125,481.6720275878906,0.023280074819922447
571,990.903076171875,483.625,0.22307522594928741,968.2900390625,484.33953857421875,0.8218907713890076
572,985.9845581054688,485.1813659667969,0.7121008634567261,966.496826171875,484.6419677734375,0.9865151643753052
573,985.8653564453125,486.0804138183594,0.8992142677307129,965.0293579101562,486.2320556640625,0.9940508604049683
574,983.3820190429688,487.21624755859375,0.9941678643226624,962.8018188476562,486.86492919921875,0.9980838894844055
575,974.8817749023438,486.1571350097656,0.9965697526931763,956.382568359375,485.2084045410156,0.997392475605011
576,969.2568969726562,487.1214904785156,0.9902973175048828,953.4842529296875,483.1300964355469,0.9991989731788635
577,961.9356079101562,487.3060607910156,0.9906502366065979,950.4241333007812,485.4408874511719,0.9984254837036133
578,946.3080444335938,484.77734375,0.9698711037635803,951.8623657226562,493.3998107910156,0.9648795127868652
579,934.2613525390625,485.3480224609375,0.9878783226013184,944.9192504882812,496.6765441894531,0.9963133335113525
580,927.918212890625,485.743408203125,0.9931551218032837,936.766845703125,496.2518310546875,0.963932454586029
581,920.7389526367188,484.64190673828125,0.37027332186698914,919.1060791015625,484.16607666015625,0.3396017253398895
582,911.9518432617188,485.4956359863281,0.44198548793792725,906.2050170898438,481.5140686035156,0.2764924168586731
583,895.801513671875,481.5408630371094,0.02918352745473385,1119.229736328125,399.3039855957031,0.019782409071922302
584,887.8377075195312,483.3003845214844,0.8454253077507019,888.2307739257812,484.46026611328125,0.7172557711601257
585,875.5874633789062,479.4298400878906,0.9882549047470093,886.1505126953125,494.6094970703125,0.9967492818832397
586,867.2228393554688,480.1075744628906,0.9912484288215637,875.9806518554688,494.4112548828125,0.9894252419471741
587,856.0174560546875,478.0452575683594,0.9867358207702637,866.6024780273438,489.96087646484375,0.9959324598312378
588,841.6065063476562,474.8662414550781,0.9962849617004395,855.9227905273438,487.5163269042969,0.9958126544952393
589,829.6022338867188,473.3065490722656,0.9947176575660706,846.2516479492188,484.5191345214844,0.9989320039749146
590,816.958740234375,469.5167236328125,0.998941957950592,835.21484375,480.9952087402344,0.9994322657585144
591,803.9701538085938,465.5408020019531,0.9984077215194702,822.3407592773438,476.0622253417969,0.9957326650619507
592,793.3175048828125,462.5162658691406,0.992372989654541,809.1343994140625,472.66387939453125,0.9910483956336975
593,780.6284790039062,461.1365661621094,0.9868786931037903,798.6533813476562,469.0559997558594,0.9966550469398499
594,768.1915893554688,458.1048278808594,0.9910308122634888,786.0875854492188,465.8031005859375,0.997992992401123
595,753.0529174804688,452.016845703125,0.9937694668769836,770.45263671875,459.9671936035156,0.9935308694839478
596,739.0238037109375,448.7159118652344,0.9924463033676147,756.0807495117188,456.1679992675781,0.9948518872261047
597,724.1813354492188,442.1958312988281,0.9921063184738159,741.686767578125,451.9381103515625,0.9954513907432556
598,708.4842529296875,436.9660339355469,0.9947955012321472,725.9551391601562,446.3924865722656,0.9885817766189575
599,694.228271484375,431.2854309082031,0.9956002831459045,710.7449340820312,440.2615966796875,0.9930574297904968
600,677.8501586914062,424.49432373046875,0.995498538017273,696.1641845703125,434.36224365234375,0.9932652115821838
601,661.6251220703125,417.1654968261719,0.9983201026916504,681.36279296875,425.73370361328125,0.983299970626831
602,647.3703002929688,410.14813232421875,0.9968387484550476,665.7623901367188,419.9836730957031,0.9935342073440552
603,628.9799194335938,401.93939208984375,0.998673141002655,648.5647583007812,410.0963134765625,0.9927492141723633
604,614.5567016601562,394.24481201171875,0.9957020282745361,632.7131958007812,404.0265808105469,0.9959937930107117
605,595.1764526367188,386.29052734375,0.9984575510025024,614.4859008789062,393.06634521484375,0.9921985268592834
606,578.9761962890625,377.71368408203125,0.9974351525306702,597.0444946289062,387.04248046875,0.9981788992881775
607,560.6177978515625,369.81121826171875,0.9987297654151917,579.5010986328125,377.55303955078125,0.9963586926460266
608,543.5220336914062,362.57623291015625,0.9967827200889587,562.6985473632812,371.99298095703125,0.9989668726921082
609,523.7567749023438,352.956787109375,0.9980668425559998,543.9432983398438,361.88128662109375,0.997093677520752
610,510.0135803222656,343.260498046875,0.9980620741844177,529.2357788085938,355.6785888671875,0.9990565776824951
611,492.5684814453125,333.6382141113281,0.9970274567604065,511.226318359375,345.79058837890625,0.9970214366912842
612,475.5072937011719,323.1287841796875,0.9992606043815613,495.0415954589844,337.3177490234375,0.9991539120674133
613,458.91326904296875,311.2594299316406,0.997897207736969,475.9505310058594,325.7564697265625,0.9968302845954895
614,441.7233581542969,299.73858642578125,0.9951639771461487,458.4145202636719,312.720458984375,0.9936031699180603
615,424.1080322265625,285.3894958496094,0.9973745942115784,443.0794982910156,300.04620361328125,0.9903260469436646
616,407.6752014160156,273.2672424316406,0.9982694983482361,425.5363464355469,286.34246826171875,0.9947485327720642
617,390.5823059082031,259.2410888671875,0.9987992644309998,409.1373291015625,271.8631896972656,0.9967552423477173
618,373.2972106933594,246.5645751953125,0.9985552430152893,391.9114990234375,258.0093994140625,0.9978362917900085
619,355.54644775390625,232.11398315429688,0.9983116388320923,373.8995056152344,243.72828674316406,0.9989439249038696
620,337.6152038574219,217.6451416015625,0.9984166026115417,357.85809326171875,229.68560791015625,0.9988651871681213
621,320.7119445800781,206.03160095214844,0.9986517429351807,339.8958435058594,215.92678833007812,0.9978969693183899
622,305.2626953125,192.73240661621094,0.9977311491966248,323.555419921875,201.35508728027344,0.9935948848724365
623,286.6300964355469,182.67385864257812,0.9921431541442871,304.5849914550781,190.2991943359375,0.9740715026855469
624,272.6520690917969,171.00216674804688,0.11961860209703445,285.9713134765625,174.83538818359375,0.21918675303459167
625,250.84652709960938,157.57061767578125,0.8888314366340637,266.162109375,163.69410705566406,0.5641309022903442
626,233.211181640625,145.58233642578125,0.9057193994522095,246.9571075439453,151.68258666992188,0.7153010964393616
627,213.18914794921875,134.15660095214844,0.997440755367279,231.8850555419922,141.8227996826172,0.9865220189094543
628,200.13670349121094,122.74596405029297,0.9963501691818237,217.6006622314453,131.41148376464844,0.9937122464179993
629,198.1997833251953,112.1224594116211,0.9582525491714478,205.07546997070312,122.39102172851562,0.918826699256897
630,195.99961853027344,102.76837921142578,0.9834305644035339,205.09132385253906,113.17552185058594,0.9666101336479187
631,199.17945861816406,97.72688293457031,0.9899397492408752,210.56346130371094,104.3892593383789,0.9822283983230591
632,202.79275512695312,94.81965637207031,0.9939718246459961,214.66064453125,104.85621643066406,0.9901783466339111
633,204.69338989257812,94.90432739257812,0.9969183802604675,215.01014709472656,107.55342102050781,0.9910781383514404
634,203.8846893310547,94.38560485839844,0.9954652190208435,213.3623046875,110.22181701660156,0.9976035952568054
635,204.70310974121094,95.61923217773438,0.9770604968070984,212.58111572265625,111.57176971435547,0.9777862429618835
636,204.4779052734375,95.37984466552734,0.9817419648170471,212.35464477539062,110.28771209716797,0.9784260988235474
637,203.91514587402344,94.3386459350586,0.9838038086891174,211.29689025878906,111.7173843383789,0.9864515662193298
638,203.4803466796875,94.80197143554688,0.9626041650772095,210.5163116455078,110.63633728027344,0.9731878042221069
639,204.1294403076172,96.15625762939453,0.9186182618141174,210.07484436035156,109.69148254394531,0.9280402660369873
640,203.64309692382812,95.19124603271484,0.9555120468139648,210.462890625,112.25563049316406,0.9750539660453796
641,203.19073486328125,94.59712219238281,0.9700188636779785,210.67440795898438,112.25183868408203,0.9858883023262024
642,202.78466796875,93.83976745605469,0.9775784015655518,210.64801025390625,112.6673583984375,0.9919964075088501
643,202.95169067382812,94.3103256225586,0.9804322123527527,210.59390258789062,112.66242218017578,0.9932011961936951
644,203.29220581054688,95.61042785644531,0.9484602212905884,210.5074462890625,112.70120239257812,0.9824425578117371
645,202.79356384277344,94.17293548583984,0.9748150706291199,210.42660522460938,112.90104675292969,0.9952571988105774
646,202.9719696044922,94.10877990722656,0.9764948487281799,210.47976684570312,113.06964874267578,0.9944133758544922
647,203.15029907226562,94.31016540527344,0.975629448890686,210.737548828125,112.96247100830078,0.9912335276603699
648,203.49781799316406,94.82299041748047,0.9551474452018738,210.84918212890625,112.4928970336914,0.9755765795707703
649,203.54052734375,94.8144302368164,0.9583861231803894,210.84722900390625,112.39707946777344,0.9712479710578918
650,203.39144897460938,95.67864227294922,0.9551011323928833,210.6441192626953,111.99790954589844,0.9693374633789062
651,202.19439697265625,95.24363708496094,0.9747059941291809,209.46041870117188,112.36502075195312,0.9905164837837219
652,201.56053161621094,95.14098358154297,0.9852814674377441,209.65487670898438,112.1634750366211,0.9950091242790222
653,200.7526092529297,95.00975036621094,0.9813536405563354,208.9099578857422,111.73168182373047,0.9949311017990112
654,199.00375366210938,96.69127655029297,0.9755905270576477,207.29852294921875,110.4544448852539,0.9813552498817444
655,198.99974060058594,97.75106811523438,0.9157569408416748,206.95321655273438,108.16443634033203,0.8844984769821167
656,198.9978790283203,97.56619262695312,0.9185718894004822,206.19583129882812,105.16287231445312,0.8765420317649841
657,198.1162567138672,96.45259094238281,0.9734894633293152,206.51394653320312,107.88542938232422,0.923518717288971
658,197.93405151367188,96.43628692626953,0.9757439494132996,206.42233276367188,107.90791320800781,0.927893877029419
659,197.98619079589844,96.416015625,0.9770336747169495,206.2742919921875,108.32223510742188,0.9331674575805664
660,198.4188690185547,95.92396545410156,0.9808699488639832,206.50192260742188,108.96272277832031,0.9410799145698547
661,198.5511474609375,96.12694549560547,0.9793798327445984,206.60128784179688,108.9577865600586,0.9393635988235474
662,198.68016052246094,97.26444244384766,0.9530507922172546,206.82106018066406,108.56378173828125,0.9038078784942627
663,198.71017456054688,97.49114990234375,0.9516453146934509,206.611083984375,108.91121673583984,0.9234105348587036
664,198.3963623046875,97.21337127685547,0.9814415574073792,206.31503295898438,108.97399139404297,0.9576566219329834
665,197.80943298339844,98.98029327392578,0.9638015627861023,206.07240295410156,108.62272644042969,0.9247415065765381
666,196.887939453125,99.8487319946289,0.9552800059318542,205.9426727294922,107.51510620117188,0.931013286113739
667,196.06944274902344,100.72574615478516,0.9515613317489624,205.9462127685547,106.54569244384766,0.913745105266571
668,195.4186248779297,101.1676025390625,0.954923689365387,206.07533264160156,105.63731384277344,0.9016072154045105
669,194.58018493652344,102.17742919921875,0.9539243578910828,206.00323486328125,105.39157104492188,0.8917129635810852
670,194.45384216308594,103.05603790283203,0.9487038850784302,206.13763427734375,105.89153289794922,0.8964881300926208
671,193.8060760498047,103.71295928955078,0.9525688290596008,206.3553009033203,105.635009765625,0.9027805924415588
672,192.51800537109375,103.84960174560547,0.965874433517456,206.47769165039062,105.51502227783203,0.9156575202941895
673,192.65145874023438,103.85972595214844,0.953065812587738,206.3205108642578,105.65730285644531,0.916233241558075
674,192.92385864257812,104.26383972167969,0.9510419368743896,206.4015655517578,105.72926330566406,0.9093770980834961
675,192.43939208984375,104.40035247802734,0.9543002843856812,206.5767822265625,105.66485595703125,0.916996955871582
676,192.77081298828125,104.40821838378906,0.9524359107017517,206.49835205078125,105.71012115478516,0.9185130000114441
677,192.8723602294922,104.29095458984375,0.9425629377365112,206.44639587402344,105.63292694091797,0.9076492786407471
678,192.77285766601562,104.05162048339844,0.9373369216918945,206.16851806640625,105.43099975585938,0.9126868844032288
679,193.71075439453125,103.56964111328125,0.865494430065155,204.68057250976562,106.1221694946289,0.8530288934707642
680,196.3390655517578,102.68663787841797,0.7500461935997009,199.70773315429688,108.86318969726562,0.7860988974571228
681,196.2090606689453,102.25819396972656,0.7455389499664307,198.7110595703125,109.12435150146484,0.7343650460243225
682,195.6288299560547,102.94697570800781,0.737188458442688,198.64817810058594,109.38622283935547,0.7293962836265564
683,195.8706512451172,103.0565185546875,0.7495235204696655,198.0728302001953,109.53433227539062,0.7799420952796936
684,194.8077392578125,103.566162109375,0.7424200773239136,198.82498168945312,108.68502807617188,0.7903608083724976
685,195.1563262939453,103.43681335449219,0.8117138743400574,198.46072387695312,109.37210083007812,0.8398527503013611
686,193.7033233642578,107.6209487915039,0.8720591068267822,201.80230712890625,104.63152313232422,0.8261339068412781
687,192.91546630859375,108.205810546875,0.9297777414321899,203.1883087158203,104.3082504272461,0.9351333379745483
688,194.99032592773438,107.1793212890625,0.8737326860427856,197.88424682617188,111.19677734375,0.91074138879776
689,197.42373657226562,102.5103988647461,0.986384928226471,195.05201721191406,115.45973205566406,0.995833158493042
690,193.6317596435547,112.75077819824219,0.9191718697547913,199.46240234375,109.66806030273438,0.8606123328208923
691,198.33987426757812,107.73230743408203,0.838799238204956,197.68128967285156,117.5240249633789,0.9431792497634888
692,199.98727416992188,108.47735595703125,0.7545106410980225,199.53001403808594,120.04403686523438,0.8633624911308289
693,198.91184997558594,112.4092025756836,0.8811608552932739,200.13038635253906,124.99635314941406,0.9273848533630371
694,202.58172607421875,120.99913024902344,0.7577008605003357,205.01242065429688,117.9398422241211,0.9104852676391602
695,205.38380432128906,129.74876403808594,0.9912459850311279,209.53497314453125,116.21693420410156,0.9971491098403931
696,209.40911865234375,133.32339477539062,0.9938066005706787,212.28855895996094,118.43551635742188,0.9958751797676086
697,214.28140258789062,135.91055297851562,0.9551094174385071,216.1258544921875,125.92047119140625,0.9837861061096191
698,217.8125,144.01287841796875,0.9985917806625366,223.22239685058594,128.57513427734375,0.9977449178695679
699,220.06085205078125,148.00099182128906,0.9991489052772522,227.89158630371094,131.24977111816406,0.999781608581543
700,224.53591918945312,149.81932067871094,0.9955782890319824,232.4995880126953,137.82554626464844,0.9907759428024292
701,227.1927947998047,155.11245727539062,0.9904147982597351,235.18258666992188,143.43894958496094,0.9813753962516785
702,229.86830139160156,162.3179473876953,0.9984347820281982,241.27499389648438,146.81394958496094,0.9985243082046509
703,231.2436981201172,165.4625244140625,0.9981815218925476,244.34088134765625,151.89315795898438,0.9990401268005371
704,234.0596923828125,170.4380645751953,0.9950137734413147,245.93267822265625,157.19676208496094,0.999122679233551
705,234.19842529296875,175.40594482421875,0.9987595081329346,247.0509490966797,160.3375244140625,0.9989485740661621
706,234.94271850585938,179.40879821777344,0.9988822937011719,249.08160400390625,166.31533813476562,0.9984977841377258
707,235.52969360351562,182.9429168701172,0.9957922101020813,250.72080993652344,170.10023498535156,0.9918898940086365
708,236.56130981445312,187.75912475585938,0.9915153384208679,248.7559814453125,174.7592010498047,0.9870482087135315
709,234.8783721923828,193.5015411376953,0.9988626837730408,248.2498321533203,180.42782592773438,0.9957152009010315
710,233.64407348632812,199.57936096191406,0.997712254524231,248.9943084716797,183.9496307373047,0.9990389943122864
711,234.51792907714844,203.318603515625,0.9924899339675903,248.1749267578125,187.826904296875,0.9984802007675171
712,236.17864990234375,204.3003692626953,0.9586191177368164,243.37863159179688,193.9022979736328,0.9641945362091064
713,228.11390686035156,213.4517364501953,0.9957854747772217,242.166259765625,198.3091278076172,0.99650639295578
714,226.8873291015625,217.04037475585938,0.9625213146209717,237.59495544433594,203.79110717773438,0.9232039451599121
715,219.69764709472656,227.58407592773438,0.9980204105377197,232.75843811035156,210.267333984375,0.9978353381156921
716,215.71559143066406,229.9197235107422,0.9702649712562561,228.5713348388672,217.58151245117188,0.9909644722938538
717,209.3710479736328,240.5478973388672,0.9969099164009094,222.52122497558594,222.38613891601562,0.9898324608802795
718,203.93943786621094,247.2863311767578,0.9973089098930359,216.51388549804688,229.9275665283203,0.9998536109924316
719,196.04542541503906,258.7114562988281,0.9994056224822998,208.19418334960938,238.3899688720703,0.9991663694381714
720,191.80479431152344,267.1434020996094,0.9994412064552307,201.6105499267578,246.28636169433594,0.9998855590820312
721,187.75027465820312,277.3471374511719,0.9998191595077515,193.70626831054688,255.50830078125,0.9998989701271057
722,183.2503204345703,286.84979248046875,0.999864399433136,188.07313537597656,263.9237060546875,0.9995198845863342
723,180.52635192871094,296.0511779785156,0.9999236464500427,183.2651824951172,273.0179443359375,0.9999566078186035
724,179.1591796875,307.90203857421875,0.9999645948410034,178.57000732421875,284.40191650390625,0.9998642206192017
725,178.1249542236328,318.60992431640625,0.9998745322227478,176.92025756835938,295.3797302246094,0.9997885227203369
726,178.68801879882812,328.82293701171875,0.9998528957366943,176.1896209716797,306.67144775390625,0.9999392628669739
727,178.55641174316406,341.1391906738281,0.9999522566795349,176.09092712402344,318.1207580566406,0.9998071789741516
728,180.2109832763672,352.412841796875,0.9998922944068909,177.3258514404297,331.7643737792969,0.9995833039283752
729,180.76776123046875,362.5936279296875,0.9995226860046387,178.67758178710938,342.73260498046875,0.9997611045837402
730,183.4922637939453,373.81072998046875,0.9930768609046936,179.66795349121094,353.89910888671875,0.9997396469116211
731,184.10324096679688,381.4186096191406,0.9120608568191528,183.8229522705078,368.8191833496094,0.9838747382164001
732,186.8421630859375,379.9286193847656,0.5446425676345825,185.81158447265625,395.6651611328125,0.5203120112419128
733,186.67665100097656,393.2940673828125,0.24309733510017395,188.26121520996094,404.85052490234375,0.5372809767723083
734,191.95050048828125,410.6866149902344,0.5500784516334534,195.2333984375,419.1624755859375,0.8934261798858643
735,191.93020629882812,419.3485107421875,0.9631444811820984,197.8734893798828,431.51177978515625,0.8804729580879211
736,194.4246826171875,429.3967590332031,0.9813817143440247,200.65908813476562,444.1205749511719,0.9759767651557922
737,195.74554443359375,437.6092224121094,0.9956564903259277,205.9178466796875,453.9266052246094,0.9923360347747803
738,204.7164306640625,447.02435302734375,0.9856436252593994,212.06411743164062,463.7872314453125,0.9772177934646606
739,208.55860900878906,460.5813903808594,0.9892991781234741,217.19461059570312,476.1408996582031,0.9596381783485413
740,212.51080322265625,469.6512145996094,0.9917597770690918,223.51869201660156,483.8193359375,0.9492488503456116
741,221.66128540039062,481.1513366699219,0.9766207337379456,227.07522583007812,492.1756591796875,0.49170681834220886
742,229.86270141601562,494.9435729980469,0.44907957315444946,238.0901336669922,505.11029052734375,0.10391434282064438
743,237.65591430664062,508.21478271484375,0.06051347777247429,244.3154296875,516.0091552734375,0.10141061246395111
744,247.385986328125,517.3885498046875,0.005223402753472328,250.93569946289062,529.1395874023438,0.11680947989225388
745,256.6441650390625,535.89208984375,0.451669305562973,257.57379150390625,536.75927734375,0.11671502888202667
746,261.2989807128906,542.652587890625,0.9709101915359497,268.232421875,553.7208862304688,0.9223312735557556
747,267.43548583984375,553.1912231445312,0.9898492097854614,277.4670715332031,565.922607421875,0.9972894191741943
748,275.6085205078125,563.9149169921875,0.9985836744308472,288.3854675292969,577.1636352539062,0.9986053705215454
749,285.19708251953125,574.6888427734375,0.994934618473053,297.0507507324219,587.310546875,0.9824295043945312
750,293.3118591308594,584.9550170898438,0.9989064931869507,307.8990478515625,597.1903076171875,0.9992539286613464
751,302.2153015136719,595.5172119140625,0.9993484020233154,321.7381896972656,606.6022338867188,0.9989926815032959
752,316.7889709472656,605.743408203125,0.9934911131858826,334.48828125,614.9622192382812,0.992199718952179
753,328.07958984375,613.5079345703125,0.9987969398498535,345.8861999511719,624.18603515625,0.9968184232711792
754,343.1669006347656,623.2413330078125,0.9981847405433655,361.7074890136719,633.217529296875,0.9894765019416809
755,357.58184814453125,632.1616821289062,0.998257040977478,376.6159362792969,642.8093872070312,0.996880829334259
756,373.28375244140625,641.2046508789062,0.9984307289123535,390.7885437011719,651.8768310546875,0.9913681745529175
757,391.0205993652344,651.2059936523438,0.9970995187759399,407.4693908691406,662.728271484375,0.9960728287696838
758,405.6009521484375,662.0953369140625,0.9976939558982849,424.15948486328125,672.7124633789062,0.9965364336967468
759,421.67919921875,672.4449462890625,0.9964653849601746,438.3339538574219,681.87841796875,0.992110550403595
760,439.06842041015625,682.8368530273438,0.9972565770149231,455.5457458496094,693.9599609375,0.9969651699066162
761,454.71942138671875,694.5463256835938,0.9978924989700317,473.1042175292969,705.5139770507812,0.9966521263122559
762,472.5163879394531,704.934326171875,0.9965230226516724,488.544189453125,715.7626342773438,0.9886522889137268
763,490.7557678222656,717.800048828125,0.9884434342384338,504.34136962890625,728.5294189453125,0.986135721206665
764,508.7662048339844,728.9577026367188,0.9937166571617126,523.10107421875,740.5816040039062,0.9937828183174133
765,527.7946166992188,741.8803100585938,0.9963141083717346,543.4024047851562,752.1116943359375,0.9941567778587341
766,550.7939453125,756.232666015625,0.9729104042053223,550.2911376953125,755.7640380859375,0.9299630522727966
767,573.6007080078125,768.5093383789062,0.9846268892288208,558.8101806640625,762.3658447265625,0.9348949790000916
768,590.9487915039062,779.1057739257812,0.9616086483001709,581.854736328125,774.4600219726562,0.986991286277771
769,598.5869140625,785.141357421875,0.9895473718643188,614.0119018554688,793.1641235351562,0.9874879717826843
770,610.8574829101562,794.091064453125,0.9955264925956726,628.3316040039062,803.0104370117188,0.9976329803466797
771,632.8973388671875,806.4683837890625,0.8125746846199036,646.6112060546875,813.6487426757812,0.9611960053443909
772,655.6709594726562,818.7199096679688,0.46464505791664124,663.3318481445312,825.9689331054688,0.5732054710388184
773,670.968505859375,828.673095703125,0.9573522806167603,684.5908203125,837.9644775390625,0.9584360718727112
774,687.3555908203125,836.3499145507812,0.9960095882415771,704.1077270507812,848.2941284179688,0.9944693446159363
775,701.9436645507812,846.1943359375,0.9920546412467957,719.4246826171875,856.6215209960938,0.9898836016654968
776,717.8063354492188,856.1001586914062,0.9962457418441772,737.7867431640625,868.60546875,0.9990225434303284
777,733.832763671875,864.6610717773438,0.9979137778282166,752.5900268554688,876.6277465820312,0.9951726794242859
778,753.886962890625,874.957275390625,0.997865617275238,770.4986572265625,888.340576171875,0.998447597026825
779,770.3206176757812,885.3143920898438,0.9987971186637878,788.1416015625,897.017822265625,0.9990279078483582
780,789.7654418945312,895.47314453125,0.9950311183929443,803.8624877929688,905.260498046875,0.9960988759994507
781,805.2681274414062,904.5928344726562,0.9960947632789612,820.9950561523438,915.869873046875,0.998923659324646
782,821.3385009765625,913.9016723632812,0.9980421662330627,838.13037109375,924.7796630859375,0.9947822093963623
783,838.6959228515625,922.889892578125,0.9983863234519958,855.4456787109375,935.3103637695312,0.9975469708442688
784,855.1118774414062,932.6538696289062,0.9988403916358948,871.6631469726562,945.9974975585938,0.9967034459114075
